date,hospital,17-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,other,total
2014-04-28,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Hospital Tengku Ampuan Rahimah,15,8,5,3,0,1,0,0,0,0,32
2014-04-28,Hospital Sultanah Nur Zahirah,17,0,0,1,0,0,0,0,0,0,18
2014-04-28,Hospital Queen Elizabeth II,13,5,1,0,2,1,0,0,0,0,22
2014-04-28,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Hospital Umum Sarawak,0,0,0,1,0,0,0,0,0,0,1
2014-04-28,Hospital Miri,1,0,0,0,0,0,1,1,0,0,3
2014-04-28,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,Pusat Darah Negara,64,38,26,23,14,9,5,1,0,0,180
2014-04-29,Hospital Sultanah Nora Ismail,0,1,0,0,0,0,1,0,0,0,2
2014-04-29,Hospital Sultanah Aminah,0,0,1,0,0,0,0,0,0,0,1
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Sultanah Bahiyah,64,29,13,11,2,3,1,0,0,0,123
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Raja Perempuan Zainab II,2,1,0,0,0,0,0,0,0,0,3
2014-04-29,Hospital Melaka,40,4,5,3,1,1,1,0,0,1,56
2014-04-29,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Tengku Ampuan Afzan,1,2,12,1,0,0,0,0,0,0,16
2014-04-29,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Seberang Jaya,1,2,1,0,3,0,0,0,0,0,7
2014-04-29,Hospital Pulau Pinang,9,6,12,12,16,12,3,2,1,0,73
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Raja Permaisuri Bainun,25,0,0,1,0,0,0,1,0,0,27
2014-04-29,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Seri Manjung,1,0,1,0,0,0,2,0,0,0,4
2014-04-29,Hospital Tengku Ampuan Rahimah,1,9,27,10,4,1,2,1,0,0,55
2014-04-29,Hospital Sultanah Nur Zahirah,31,3,1,0,0,0,0,0,0,0,35
2014-04-29,Hospital Queen Elizabeth II,15,26,11,6,2,2,0,1,0,0,63
2014-04-29,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Umum Sarawak,16,14,24,23,11,1,1,0,0,0,90
2014-04-29,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,Pusat Darah Negara,89,50,59,36,19,4,3,1,0,0,261
2014-04-30,Hospital Sultanah Nora Ismail,0,0,0,1,0,0,1,0,0,0,2
2014-04-30,Hospital Sultanah Aminah,3,7,2,3,1,1,0,0,0,0,17
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Sultanah Bahiyah,34,7,1,0,0,0,0,0,0,0,42
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Raja Perempuan Zainab II,13,0,0,0,0,0,1,0,0,0,14
2014-04-30,Hospital Melaka,43,0,0,0,1,2,0,0,0,0,46
2014-04-30,Hospital Tuanku Jaafar,4,5,5,3,1,0,0,0,0,0,18
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Tengku Ampuan Afzan,0,0,0,0,0,1,1,0,0,0,2
2014-04-30,Hospital Sultan Haji Ahmad Shah,0,0,0,1,2,1,0,1,0,0,5
2014-04-30,Hospital Seberang Jaya,1,3,6,4,3,0,0,0,0,0,17
2014-04-30,Hospital Pulau Pinang,1,2,1,3,0,1,3,0,0,0,11
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Raja Permaisuri Bainun,2,0,0,0,1,0,0,0,0,0,3
2014-04-30,Hospital Taiping,0,1,0,0,1,0,0,0,0,0,2
2014-04-30,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Tengku Ampuan Rahimah,15,1,0,0,0,1,0,0,0,0,17
2014-04-30,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Queen Elizabeth II,1,4,2,1,2,0,0,0,0,0,10
2014-04-30,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Hospital Umum Sarawak,2,0,0,1,0,0,0,0,0,0,3
2014-04-30,Hospital Miri,29,0,0,1,1,0,0,0,0,0,31
2014-04-30,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,Pusat Darah Negara,2,2,1,3,0,1,0,0,0,0,9
2014-05-01,Hospital Sultanah Nora Ismail,3,2,1,3,3,3,1,1,0,0,17
2014-05-01,Hospital Sultanah Aminah,13,8,6,13,9,8,3,0,0,0,60
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Sultanah Bahiyah,38,25,8,10,7,8,5,4,0,1,106
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Raja Perempuan Zainab II,6,2,0,1,0,1,0,0,0,0,10
2014-05-01,Hospital Melaka,7,5,5,3,1,2,3,0,0,0,26
2014-05-01,Hospital Tuanku Jaafar,0,1,0,1,1,2,1,1,0,0,7
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Sultan Haji Ahmad Shah,2,0,0,0,0,0,1,0,0,0,3
2014-05-01,Hospital Seberang Jaya,1,1,4,3,2,5,0,0,0,0,16
2014-05-01,Hospital Pulau Pinang,28,21,15,18,22,12,7,2,0,0,125
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Raja Permaisuri Bainun,14,3,4,6,1,1,1,0,0,0,30
2014-05-01,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Tengku Ampuan Rahimah,9,8,5,10,5,6,0,2,0,0,45
2014-05-01,Hospital Sultanah Nur Zahirah,4,0,0,1,3,0,0,0,0,0,8
2014-05-01,Hospital Queen Elizabeth II,6,2,2,2,0,1,1,1,1,0,16
2014-05-01,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Hospital Umum Sarawak,2,8,5,2,5,1,0,2,0,0,25
2014-05-01,Hospital Miri,6,2,5,4,1,0,1,0,0,0,19
2014-05-01,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,Pusat Darah Negara,109,51,77,58,49,40,37,13,1,0,435
2014-05-02,Hospital Sultanah Nora Ismail,30,0,0,0,0,0,0,0,0,0,30
2014-05-02,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Sultanah Bahiyah,2,2,2,0,1,1,1,0,0,0,9
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Raja Perempuan Zainab II,5,3,1,2,4,1,0,0,0,0,16
2014-05-02,Hospital Melaka,1,0,1,0,0,0,2,0,0,0,4
2014-05-02,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Sultan Haji Ahmad Shah,0,0,0,1,0,0,0,0,0,0,1
2014-05-02,Hospital Seberang Jaya,0,1,2,4,2,2,0,0,0,0,11
2014-05-02,Hospital Pulau Pinang,0,3,5,0,2,2,1,2,0,0,15
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Raja Permaisuri Bainun,0,0,1,0,0,0,0,0,0,0,1
2014-05-02,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Tengku Ampuan Rahimah,2,0,1,2,3,0,0,0,0,0,8
2014-05-02,Hospital Sultanah Nur Zahirah,0,1,1,0,1,0,0,0,0,0,3
2014-05-02,Hospital Queen Elizabeth II,1,2,0,1,2,0,0,0,0,0,6
2014-05-02,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Hospital Miri,0,0,0,1,0,0,0,0,0,0,1
2014-05-02,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Pusat Darah Negara,1,4,3,3,1,0,0,1,0,0,13
2014-05-03,Hospital Sultanah Nora Ismail,14,6,8,3,1,0,0,0,0,0,32
2014-05-03,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Sultanah Bahiyah,19,6,2,6,8,1,4,1,0,0,47
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Raja Perempuan Zainab II,5,2,0,0,0,0,0,0,0,0,7
2014-05-03,Hospital Melaka,2,0,2,0,2,2,0,0,0,0,8
2014-05-03,Hospital Tuanku Jaafar,0,1,2,1,0,0,0,0,0,0,4
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Sultan Haji Ahmad Shah,38,0,1,0,0,0,0,0,0,0,39
2014-05-03,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Pulau Pinang,31,23,24,17,9,6,2,1,0,0,113
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Raja Permaisuri Bainun,1,5,3,1,0,2,1,0,0,0,13
2014-05-03,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Tengku Ampuan Rahimah,25,17,7,8,8,2,1,1,0,1,70
2014-05-03,Hospital Sultanah Nur Zahirah,21,2,0,0,0,0,1,0,0,0,24
2014-05-03,Hospital Queen Elizabeth II,13,9,3,1,2,0,0,0,0,2,30
2014-05-03,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Umum Sarawak,29,2,0,1,2,0,1,0,0,0,35
2014-05-03,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,Pusat Darah Negara,12,17,11,8,9,12,5,0,0,0,74
2014-05-04,Hospital Sultanah Nora Ismail,5,5,3,0,3,2,1,1,0,0,20
2014-05-04,Hospital Sultanah Aminah,9,4,2,8,7,4,1,1,0,0,36
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Sultanah Bahiyah,4,5,4,4,3,0,0,1,0,0,21
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Raja Perempuan Zainab II,2,1,0,0,2,1,1,0,0,0,7
2014-05-04,Hospital Melaka,9,3,2,5,10,5,2,2,0,0,38
2014-05-04,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Tengku Ampuan Afzan,1,2,1,0,1,0,0,0,0,0,5
2014-05-04,Hospital Sultan Haji Ahmad Shah,2,3,3,2,2,3,0,3,0,0,18
2014-05-04,Hospital Seberang Jaya,2,2,7,5,5,6,0,1,0,0,28
2014-05-04,Hospital Pulau Pinang,2,11,14,11,20,17,9,8,1,0,93
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Raja Permaisuri Bainun,1,1,1,2,2,1,0,0,0,0,8
2014-05-04,Hospital Taiping,5,4,6,8,7,5,5,0,0,0,40
2014-05-04,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Tengku Ampuan Rahimah,5,0,5,2,1,1,2,0,0,0,16
2014-05-04,Hospital Sultanah Nur Zahirah,1,0,0,0,0,0,0,0,0,0,1
2014-05-04,Hospital Queen Elizabeth II,0,1,3,1,0,1,0,3,0,0,9
2014-05-04,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Hospital Umum Sarawak,5,1,1,4,3,1,1,2,0,0,18
2014-05-04,Hospital Miri,2,2,0,2,1,3,3,0,0,0,13
2014-05-04,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Pusat Darah Negara,43,17,22,13,15,14,10,4,0,0,138
2014-05-05,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Sultanah Aminah,3,1,0,0,0,0,0,0,0,0,4
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Sultanah Bahiyah,7,12,12,4,6,4,4,1,0,0,50
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Raja Perempuan Zainab II,0,0,1,0,0,0,1,0,0,0,2
2014-05-05,Hospital Melaka,0,1,0,1,0,0,0,0,0,0,2
2014-05-05,Hospital Tuanku Jaafar,1,0,1,0,0,0,0,0,0,0,2
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Tengku Ampuan Afzan,0,1,0,0,0,0,0,0,0,0,1
2014-05-05,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Seberang Jaya,7,8,3,8,5,4,0,0,0,0,35
2014-05-05,Hospital Pulau Pinang,1,2,4,9,3,5,1,2,0,0,27
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Raja Permaisuri Bainun,11,0,0,1,1,0,2,0,0,0,15
2014-05-05,Hospital Taiping,0,0,0,0,0,0,1,1,0,0,2
2014-05-05,Hospital Seri Manjung,0,0,0,1,1,0,0,0,0,0,2
2014-05-05,Hospital Tengku Ampuan Rahimah,5,9,1,1,2,0,0,0,0,0,18
2014-05-05,Hospital Sultanah Nur Zahirah,45,7,2,2,0,0,0,0,0,0,56
2014-05-05,Hospital Queen Elizabeth II,3,3,2,2,1,0,0,0,0,0,11
2014-05-05,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Hospital Umum Sarawak,0,1,0,0,1,0,0,0,0,0,2
2014-05-05,Hospital Miri,0,0,0,2,0,0,0,0,0,0,2
2014-05-05,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,Pusat Darah Negara,107,8,4,1,1,0,0,0,0,1,122
2014-05-06,Hospital Sultanah Nora Ismail,0,0,0,0,0,1,0,0,0,0,1
2014-05-06,Hospital Sultanah Aminah,6,11,8,3,0,3,0,0,0,0,31
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Sultanah Bahiyah,27,11,9,0,0,1,2,0,0,0,50
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Raja Perempuan Zainab II,31,1,1,0,0,0,0,0,0,0,33
2014-05-06,Hospital Melaka,8,0,1,1,1,0,0,0,0,0,11
2014-05-06,Hospital Tuanku Jaafar,1,0,0,0,0,0,0,0,0,0,1
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Tengku Ampuan Afzan,0,0,0,0,0,1,0,0,0,0,1
2014-05-06,Hospital Sultan Haji Ahmad Shah,1,2,1,0,1,0,0,0,0,0,5
2014-05-06,Hospital Seberang Jaya,0,1,1,0,1,0,0,0,0,0,3
2014-05-06,Hospital Pulau Pinang,2,5,6,5,3,1,1,0,1,0,24
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Raja Permaisuri Bainun,1,1,1,2,1,1,0,0,0,0,7
2014-05-06,Hospital Taiping,3,1,1,2,0,0,0,0,0,1,8
2014-05-06,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Tengku Ampuan Rahimah,7,8,1,3,4,1,1,1,0,0,26
2014-05-06,Hospital Sultanah Nur Zahirah,9,2,3,5,0,1,0,0,0,0,20
2014-05-06,Hospital Queen Elizabeth II,12,3,8,10,3,2,3,0,0,0,41
2014-05-06,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Hospital Umum Sarawak,16,1,0,1,1,2,0,0,0,0,21
2014-05-06,Hospital Miri,0,0,0,0,1,0,2,1,0,0,4
2014-05-06,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,Pusat Darah Negara,54,40,16,7,2,2,1,3,0,0,125
2014-05-07,Hospital Sultanah Nora Ismail,3,0,0,0,0,0,0,2,0,0,5
2014-05-07,Hospital Sultanah Aminah,15,6,4,6,3,5,1,0,0,0,40
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Sultanah Bahiyah,13,3,3,2,1,1,0,0,0,0,23
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Raja Perempuan Zainab II,15,1,0,0,1,0,0,0,0,0,17
2014-05-07,Hospital Melaka,39,0,0,0,1,1,0,0,0,0,41
2014-05-07,Hospital Tuanku Jaafar,0,2,0,0,0,0,0,0,0,0,2
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Seberang Jaya,0,1,1,1,2,1,0,0,0,0,6
2014-05-07,Hospital Pulau Pinang,10,6,16,22,7,9,7,1,1,0,79
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Raja Permaisuri Bainun,0,0,0,0,0,1,0,0,0,0,1
2014-05-07,Hospital Taiping,6,1,1,1,0,1,1,1,0,0,12
2014-05-07,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Tengku Ampuan Rahimah,24,3,2,2,1,2,0,0,0,0,34
2014-05-07,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Queen Elizabeth II,12,3,2,1,5,2,0,1,0,0,26
2014-05-07,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Hospital Umum Sarawak,1,8,4,4,2,2,0,0,0,0,21
2014-05-07,Hospital Miri,63,3,0,0,1,1,0,1,0,0,69
2014-05-07,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,Pusat Darah Negara,30,50,22,14,8,5,4,0,0,0,133
2014-05-08,Hospital Sultanah Nora Ismail,1,0,0,1,1,0,0,0,0,0,3
2014-05-08,Hospital Sultanah Aminah,0,3,4,3,0,2,0,0,0,0,12
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Sultanah Bahiyah,11,8,3,1,5,2,1,0,0,0,31
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Raja Perempuan Zainab II,1,1,0,2,2,1,0,0,0,0,7
2014-05-08,Hospital Melaka,34,5,9,4,2,1,2,0,0,0,57
2014-05-08,Hospital Tuanku Jaafar,25,1,1,0,0,0,0,0,0,0,27
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Sultan Haji Ahmad Shah,1,2,1,1,0,0,0,0,0,0,5
2014-05-08,Hospital Seberang Jaya,0,0,1,0,0,2,0,0,0,0,3
2014-05-08,Hospital Pulau Pinang,11,14,15,15,7,7,2,0,0,0,71
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Raja Permaisuri Bainun,12,0,0,1,0,0,0,0,0,0,13
2014-05-08,Hospital Taiping,5,1,1,3,1,0,0,0,0,1,12
2014-05-08,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Tengku Ampuan Rahimah,5,0,1,0,1,0,0,0,0,0,7
2014-05-08,Hospital Sultanah Nur Zahirah,10,0,0,1,0,0,0,0,0,0,11
2014-05-08,Hospital Queen Elizabeth II,14,4,4,3,1,0,0,0,0,0,26
2014-05-08,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Hospital Umum Sarawak,23,2,1,0,0,1,0,0,0,0,27
2014-05-08,Hospital Miri,0,1,0,1,0,0,0,0,0,0,2
2014-05-08,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,Pusat Darah Negara,123,48,27,21,16,5,3,2,0,0,245
2014-05-09,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Sultanah Bahiyah,4,3,1,1,0,2,0,1,0,0,12
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Raja Perempuan Zainab II,0,0,0,2,1,1,0,0,0,0,4
2014-05-09,Hospital Melaka,5,0,1,1,0,2,0,0,0,0,9
2014-05-09,Hospital Tuanku Jaafar,1,0,0,0,0,0,0,0,0,0,1
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Seberang Jaya,1,2,2,1,3,3,1,0,0,0,13
2014-05-09,Hospital Pulau Pinang,1,6,7,7,3,4,1,0,1,0,30
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Raja Permaisuri Bainun,11,0,0,0,0,0,0,0,0,0,11
2014-05-09,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Tengku Ampuan Rahimah,2,2,3,3,4,3,0,0,0,0,17
2014-05-09,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Queen Elizabeth II,14,5,4,3,1,0,0,0,0,0,27
2014-05-09,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Umum Sarawak,0,0,1,1,1,0,0,0,0,0,3
2014-05-09,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,Pusat Darah Negara,4,3,2,3,3,0,1,0,0,0,16
2014-05-10,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Sultanah Aminah,7,3,3,6,3,1,1,2,1,0,27
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Sultanah Bahiyah,22,9,9,6,3,1,3,2,0,1,56
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Melaka,8,1,0,3,1,0,0,2,0,0,15
2014-05-10,Hospital Tuanku Jaafar,6,1,2,1,1,0,0,0,0,0,11
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Pulau Pinang,0,0,3,1,1,2,0,0,0,0,7
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Raja Permaisuri Bainun,4,1,3,0,1,2,0,0,0,0,11
2014-05-10,Hospital Taiping,2,4,2,0,4,0,0,0,0,0,12
2014-05-10,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Tengku Ampuan Rahimah,0,0,0,0,1,0,0,0,0,0,1
2014-05-10,Hospital Sultanah Nur Zahirah,3,8,2,1,0,2,0,0,0,0,16
2014-05-10,Hospital Queen Elizabeth II,5,3,4,6,1,1,4,1,0,0,25
2014-05-10,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,Hospital Umum Sarawak,12,10,6,4,4,0,1,3,0,0,40
2014-05-10,Hospital Miri,0,0,0,0,0,0,1,0,0,0,1
